|id|customerLogoUrl|customerName|priceType|isBookmarked|has360Tour|hasVirtualTour|advertisementId|cluster.minPrice|cluster.maxPrice|cluster.minRoom|cluster.maxRoom|cluster.minSurface|cluster.maxSurface|cluster.projectInfo|cluster.bedroomRange|cluster.surfaceRange|flags.main|flags.secondary|flags.percentSold|media.pictures|property.type|property.subtype|property.title|property.bedroomCount|property.location.country|property.location.region|property.location.province|property.location.district|property.location.locality|property.location.postalCode|property.location.street|property.location.number|property.location.box|property.location.propertyName|property.location.floor|property.location.latitude|property.location.longitude|property.location.distance|property.location.approximated|property.location.regionCode|property.location.type|property.location.hasSeaView|property.location.pointsOfInterest|property.location.placeName|property.netHabitableSurface|property.landSurface|property.roomCount|publication.publisherId|publication.visualisationOption|publication.size|transaction.certificateLogoUrl|transaction.certificate|transaction.type|transaction.rental|transaction.sale.lifeAnnuity|transaction.sale.hasStartingPrice|transaction.sale.oldPrice|transaction.sale.price|transaction.sale.pricePerSqm|transaction.sale.publicSale|transaction.sale.toBuild|transaction.sale.isSubjectToVat|price.type|price.mainValue|price.alternativeValue|price.additionalValue|price.oldValue|price.minRangeValue|price.maxRangeValue|price.mainDisplayPrice|price.HTMLDisplayPrice|price.alternativeDisplayPrice|price.oldDisplayPrice|price.shortDisplayPrice|price.accessibilityPrice|price.label|price.date|price.language|cluster.projectInfo.constructor|cluster.projectInfo.groupId|cluster.projectInfo.phase|cluster.projectInfo.projectName|cluster.projectInfo.deliveryDate|cluster.projectInfo.soldPercentage|cluster.projectInfo.unitsDisplayMode|extractDate|extractYear|extractMonth|extractDay
2|10645587|https://static.immoweb.be/logos/145409.gif?cache=2023130804313|Expertissimmo||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_1.gif?cache=20230620024418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/M_10645587_1.jpg?cache=20230620024418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_1.jpg?cache=20230620024418', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_2.gif?cache=20230620024418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/M_10645587_2.jpg?cache=20230620024418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_2.jpg?cache=20230620024418', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_3.gif?cache=20230620024418', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/M_10645587_3.jpg?cache=20230620024418', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/8/7/10645587_3.jpg?cache=20230620024418', 'isVertical': False}]|APARTMENT|APARTMENT|CHARMILLE/DE CUYPER - APT +/- 76 M2 - 2 CH + TERR. +/- 15M2|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Woluwe-Saint-Lambert|1200|Avenue de la Charmille|20|||7.0|50.8524533|4.4315496|||BRUSSELS|||||76.0||||XL|xl|||FOR_SALE|||False||275000.0|||||residential_sale|275000.0||||||275 000 €|"<span aria-hidden=""true"">275 000 €</span>"|||275K&nbsp;€|275000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
3|10646165|https://static.immoweb.be/logos/2575488.gif?cache=2021371108883|We Invest Bruxelles||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_1.gif?cache=20230620054409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/M_10646165_1.jpg?cache=20230620054409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_1.jpg?cache=20230620054409', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_2.gif?cache=20230620054409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/M_10646165_2.jpg?cache=20230620054409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_2.jpg?cache=20230620054409', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_3.gif?cache=20230620054409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/M_10646165_3.jpg?cache=20230620054409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/5/10646165_3.jpg?cache=20230620054409', 'isVertical': False}]|APARTMENT|PENTHOUSE|Appartement 2ch sur le site de Tour & Taxis|1.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1000|Drève du Parc|45|||1.0|50.8665959|4.3449|||BRUSSELS||||Bruxelles-Nord|80.0||||XL|xl|||FOR_SALE|||False||309000.0|||||residential_sale|309000.0||||||309 000 €|"<span aria-hidden=""true"">309 000 €</span>"|||309K&nbsp;€|309000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
4|10645649|https://static.immoweb.be/logos/1584.gif?cache=2016061403993|Sorimo  - Bruxelles||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_1.gif?cache=20230620030409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/M_10645649_1.jpg?cache=20230620030409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_1.jpg?cache=20230620030409', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_2.gif?cache=20230620030409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/M_10645649_2.jpg?cache=20230620030409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_2.jpg?cache=20230620030409', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_3.gif?cache=20230620030409', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/M_10645649_3.jpg?cache=20230620030409', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/6/4/9/10645649_3.jpg?cache=20230620030409', 'isVertical': False}]|APARTMENT|APARTMENT|Tomberg - Appartement 2 chambres très lumineux|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Woluwe-Saint-Lambert|1200|Avenue Paul Hymans|43|||2.0|50.8452782|4.4262194|||BRUSSELS||||Est de Bruxelles + VL|95.0||||XL|xl|||FOR_SALE|||False||335000.0|||||residential_sale|335000.0||||||335 000 €|"<span aria-hidden=""true"">335 000 €</span>"|||335K&nbsp;€|335000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
5|10646163|https://static.immoweb.be/logos/2575488.gif?cache=2021371108883|We Invest Bruxelles||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_1.gif?cache=20230620054407', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/M_10646163_1.jpg?cache=20230620054407', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_1.jpg?cache=20230620054407', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_2.gif?cache=20230620054407', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/M_10646163_2.jpg?cache=20230620054407', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_2.jpg?cache=20230620054407', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_3.gif?cache=20230620054407', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/M_10646163_3.jpg?cache=20230620054407', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/3/10646163_3.jpg?cache=20230620054407', 'isVertical': False}]|APARTMENT|APARTMENT|Appartement 3ch à Tour & Taxis|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1000|Drève du Parc|45|||2.0|50.8665959|4.3449|||BRUSSELS|||||97.0||||XL|xl|||FOR_SALE|||False||349000.0|||||residential_sale|349000.0||||||349 000 €|"<span aria-hidden=""true"">349 000 €</span>"|||349K&nbsp;€|349000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
6|10646164|https://static.immoweb.be/logos/2575488.gif?cache=2021371108883|We Invest Bruxelles||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_1.gif?cache=20230620054408', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/M_10646164_1.jpg?cache=20230620054408', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_1.jpg?cache=20230620054408', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_2.gif?cache=20230620054408', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/M_10646164_2.jpg?cache=20230620054408', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_2.jpg?cache=20230620054408', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_3.gif?cache=20230620054408', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/M_10646164_3.jpg?cache=20230620054408', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/6/1/6/4/10646164_3.jpg?cache=20230620054408', 'isVertical': False}]|APARTMENT|APARTMENT|Appartement 2ch sur le site de Tour & Taxis|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1000|Drève du Parc|45|||1.0|50.8665959|4.3449|||BRUSSELS||||Bruxelles-Nord|104.0||||XL|xl|||FOR_SALE|||False||350000.0|||||residential_sale|350000.0||||||350 000 €|"<span aria-hidden=""true"">350 000 €</span>"|||350K&nbsp;€|350000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
7|10645714|https://static.immoweb.be/logos/2513067.gif?cache=2022330807513|Color Properties||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_1.gif?cache=20230620031433', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/M_10645714_1.jpg?cache=20230620031433', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_1.jpg?cache=20230620031433', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_2.gif?cache=20230620031433', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/M_10645714_2.jpg?cache=20230620031433', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_2.jpg?cache=20230620031433', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_3.gif?cache=20230620031433', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/M_10645714_3.jpg?cache=20230620031433', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/7/1/4/10645714_3.jpg?cache=20230620031433', 'isVertical': True}]|APARTMENT|APARTMENT|Appartement de standing 2CH+terrasse+pkg- EU district|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Etterbeek|1040|Rue Philippe Baucq|120|||4.0|50.8306156|4.3822384|||BRUSSELS|||||87.0||||XL|xl|||FOR_SALE|||False||420000.0|||||residential_sale|420000.0||||||420 000 €|"<span aria-hidden=""true"">420 000 €</span>"|||420K&nbsp;€|420000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
8|10645539|https://static.immoweb.be/logos/1599568.gif?cache=2019311004060|Engel & Völkers Place Brugmann||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_1.gif?cache=20230620022849', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/M_10645539_1.jpg?cache=20230620022849', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_1.jpg?cache=20230620022849', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_2.gif?cache=20230620022849', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/M_10645539_2.jpg?cache=20230620022849', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_2.jpg?cache=20230620022849', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_3.gif?cache=20230620022849', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/M_10645539_3.jpg?cache=20230620022849', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/4/5/5/3/9/10645539_3.jpg?cache=20230620022849', 'isVertical': False}]|APARTMENT|APARTMENT|Appartement de Charme - 2 chambres - Jolie vue|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Forest|1190|Rue Meyerbeer|49|||3.0|50.8147818|4.3444961|||BRUSSELS|||||105.0||||XL|xl|||FOR_SALE|||False||480000.0|||||residential_sale|480000.0||||||480 000 €|"<span aria-hidden=""true"">480 000 €</span>"|||480K&nbsp;€|480000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
9|10636839|https://static.immoweb.be/logos/2915990.gif?cache=2020001303507|IVA Immobilière||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_1.gif?cache=20230615060907', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/M_10636839_1.jpg?cache=20230615060907', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_1.jpg?cache=20230615060907', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_2.gif?cache=20230615060907', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/M_10636839_2.jpg?cache=20230615060907', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_2.jpg?cache=20230615060907', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_3.gif?cache=20230615060907', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/M_10636839_3.jpg?cache=20230615060907', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/9/10636839_3.jpg?cache=20230615060907', 'isVertical': False}]|APARTMENT|APARTMENT|BEL APPART 1 CHAMBRE AVEC VUE DEGAGEE ET TERRASSE|1.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Ganshoren|1083|Avenue Van Overbeke|196|||7.0|50.8750474|4.3099832|||BRUSSELS||||Bruxelles|70.0||||XL|xl|||FOR_SALE|||False||169000.0|||||residential_sale|169000.0||||||169 000 €|"<span aria-hidden=""true"">169 000 €</span>"|||169K&nbsp;€|169000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
10|10636838|https://static.immoweb.be/logos/2915990.gif?cache=2020001303507|IVA Immobilière||False|||||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_1.gif?cache=20230615060906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/M_10636838_1.jpg?cache=20230615060906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_1.jpg?cache=20230615060906', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_2.gif?cache=20230615060906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/M_10636838_2.jpg?cache=20230615060906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_2.jpg?cache=20230615060906', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_3.gif?cache=20230615060906', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/M_10636838_3.jpg?cache=20230615060906', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/8/3/8/10636838_3.jpg?cache=20230615060906', 'isVertical': False}]|APARTMENT|APARTMENT|BEL APPART 1 CHAMBRE AVEC VUE DEGAGEE ET TERRASSE|1.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Jette|1090|Avenue Van Overbeke|196|||7.0|50.8750474|4.3099832|||BRUSSELS||||Bruxelles|70.0||||XL|xl|||FOR_SALE|||False||169000.0|||||residential_sale|169000.0||||||169 000 €|"<span aria-hidden=""true"">169 000 €</span>"|||169K&nbsp;€|169000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
11|10635975|https://static.immoweb.be/logos/1861729.gif?cache=2022310809777|Dewaele Brussels (Tour & Taxis)||False||||207000.0|378000.0|||46.0|119.0||1 - 3|46 - 119|new|['new_real_estate_project']||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_1.gif?cache=20230614222850', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/M_10635975_1.jpg?cache=20230614222850', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_1.jpg?cache=20230614222850', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_2.gif?cache=20230614222850', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/M_10635975_2.jpg?cache=20230614222850', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_2.jpg?cache=20230614222850', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_3.gif?cache=20230614222850', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/M_10635975_3.jpg?cache=20230614222850', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/5/10635975_3.jpg?cache=20230614222850', 'isVertical': False}]|APARTMENT_GROUP|APARTMENT_GROUP|Forest Village II - 6% TVA||Belgique|Bruxelles|Bruxelles|Bruxelles|Forest|1190|Rue Des Carburants - Brandstoffenstraat|53||||50.8139867|4.3203995|||BRUSSELS|||||||||XL|xl|||FOR_SALE|||False|||||||group_sale|||||207000.0|378000.0|207 000 € - 378 000 €|"<span aria-hidden=""true"">207 000 € - 378 000 €</span>"|||207K - 378K&nbsp;€|De 207000€ À 378000€|Prix min - Prix max||fr||10635975.0||Forest Village II - 6% BTW||||2023-06-20 22:14:00.406814|2023|06|20
12|10637957|https://static.immoweb.be/logos/3897559.gif?cache=2023231002213|By The Way Waterloo||False||True|||||||||||new|[]||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_1.gif?cache=20230615160359', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/M_10637957_1.jpg?cache=20230615160359', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_1.jpg?cache=20230615160359', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_2.gif?cache=20230615160359', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/M_10637957_2.jpg?cache=20230615160359', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_2.jpg?cache=20230615160359', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_3.gif?cache=20230615160359', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/M_10637957_3.jpg?cache=20230615160359', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/7/9/5/7/10637957_3.jpg?cache=20230615160359', 'isVertical': False}]|APARTMENT|APARTMENT|Confortable appart 2 Ch  avec cave à St Josse|2.0|Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1210|Avenue Georges Petre|1|||4.0|50.8501467|4.3791747|||BRUSSELS|||||76.0||||XL|xl|||FOR_SALE|||True||250000.0|||||residential_sale|250000.0||||||250 000 €|"<span aria-hidden=""true"">250 000 €</span>"|||250K&nbsp;€|250000€|Prix||fr||||||||2023-06-20 22:14:00.406814|2023|06|20
13|10635976|https://static.immoweb.be/logos/1861729.gif?cache=2022310809777|Dewaele Brussels (Tour & Taxis)||False||||269000.0|484000.0|||66.0|127.0||1 - 3|66 - 127|new|['new_real_estate_project']||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_1.gif?cache=20230614222851', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/M_10635976_1.jpg?cache=20230614222851', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_1.jpg?cache=20230614222851', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_2.gif?cache=20230614222851', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/M_10635976_2.jpg?cache=20230614222851', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_2.jpg?cache=20230614222851', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_3.gif?cache=20230614222851', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/M_10635976_3.jpg?cache=20230614222851', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/6/10635976_3.jpg?cache=20230614222851', 'isVertical': False}]|APARTMENT_GROUP|APARTMENT_GROUP|Tour & Taxis Park lane Oakland||Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles ville|1000|Drève Du Parc - Parkdreef|45||||50.8665959|4.3449|||BRUSSELS|||||||||XL|xl|||FOR_SALE|||False|||||||group_sale|||||269000.0|484000.0|269 000 € - 484 000 €|"<span aria-hidden=""true"">269 000 € - 484 000 €</span>"|||269K - 484K&nbsp;€|De 269000€ À 484000€|Prix min - Prix max||fr||10635976.0||Tour & Taxis Park lane Oakland||||2023-06-20 22:14:00.406814|2023|06|20
14|10635977|https://static.immoweb.be/logos/1861729.gif?cache=2022310809777|Dewaele Brussels (Tour & Taxis)||False||||285000.0|605000.0|||69.0|146.0||1 - 3|69 - 146|new|['new_real_estate_project', 'percent_sold']|32.0|[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_1.gif?cache=20230614222852', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/M_10635977_1.jpg?cache=20230614222852', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_1.jpg?cache=20230614222852', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_2.gif?cache=20230614222852', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/M_10635977_2.jpg?cache=20230614222852', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_2.jpg?cache=20230614222852', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_3.gif?cache=20230614222852', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/M_10635977_3.jpg?cache=20230614222852', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/5/9/7/7/10635977_3.jpg?cache=20230614222852', 'isVertical': False}]|APARTMENT_GROUP|APARTMENT_GROUP|Emerald Garden - 6% TVA - Pompes à chaleur - Géothermie||Belgique|Bruxelles|Bruxelles|Bruxelles|Uccle|1180|Rue De Stalle - Stallestraat|290||||50.7952533|4.3197984|||BRUSSELS|||||||||XL|xl|||FOR_SALE|||False|||||||group_sale|||||285000.0|605000.0|285 000 € - 605 000 €|"<span aria-hidden=""true"">285 000 € - 605 000 €</span>"|||285K - 605K&nbsp;€|De 285000€ À 605000€|Prix min - Prix max||fr||10635977.0||Emerald Garden - 6% BTW - Warmtepomp - Geothermie||32.0||2023-06-20 22:14:00.406814|2023|06|20
15|10636388|https://static.immoweb.be/logos/3851729.gif?cache=2022250801987|FIERCE IMMO||False||||295000.0|510000.0|||75.0|161.0||1 - 4|75 - 161|new|['new_real_estate_project']||[{'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_1.gif?cache=20230615004846', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/M_10636388_1.jpg?cache=20230615004846', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_1.jpg?cache=20230615004846', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_2.gif?cache=20230615004846', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/M_10636388_2.jpg?cache=20230615004846', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_2.jpg?cache=20230615004846', 'isVertical': False}, {'smallUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_3.gif?cache=20230615004846', 'mediumUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/M_10636388_3.jpg?cache=20230615004846', 'largeUrl': 'https://static.immoweb.be/photos/1/0/6/3/6/3/8/8/10636388_3.jpg?cache=20230615004846', 'isVertical': False}]|APARTMENT_GROUP|APARTMENT_GROUP|PROJET UTOPIA -  PAS DE TVA||Belgique|Bruxelles|Bruxelles|Bruxelles|Bruxelles|1000|Quai des Usines|155||||50.8791815|4.3708417|||BRUSSELS||||bruxelles|||||XL|xl|||FOR_SALE|||False|||||||group_sale|||||295000.0|510000.0|295 000 € - 510 000 €|"<span aria-hidden=""true"">295 000 € - 510 000 €</span>"|||295K - 510K&nbsp;€|De 295000€ À 510000€|Prix min - Prix max||fr||10636388.0||PROJET UTOPIA -  PAS DE T||||2023-06-20 22:14:00.406814|2023|06|20
